"id","route_name","route_link","busname","bustype","departing_time","duration","reaching_time","star_rating","price","seats_available"
9420,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Snemita Paribahan(Shinjini)","A/C Seater (2+3)","","04h 40m","",2.6,"320.00",0
9421,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Sagufta Travels (Atithi)","A/C Seater Push Back (2+3)","","05h 01m","",2.8,"299.00",0
9422,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Purusottam Travels","A/C Seater (2+3)","","05h 26m","",2.6,"300.00",46
9423,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Snemita Pariseba(Santosh)","AC Seater (2+3)","","05h 00m","",3,"333.00",20
9424,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Sagufta Travels (Kojagor)","A/C Seater (2+3)","","04h 30m","",2.9,"291.00",10
9425,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Ankita Paribahan(Atithi)","A/C Seater (2+3)","","05h 05m","",3,"378.00",0
9426,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Snemita Paribahan (ANGEL)","A/C Seater Push Back (2+2)","","05h 02m","",1.7,"320.00",0
9427,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Mayuri Express","A/C Seater (2+3)","","04h 30m","",3.9,"270.00",61
9428,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Ankita Paribahan(Janhabi)","A/C Seater Push Back (2+3)","","04h 35m","",3,"315.00",31
9429,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Snemita Parisheba (Bhunia)","AC Seater (2+3)","","04h 40m","",3.9,"333.00",41
9430,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Snemita Parisheba (Samanta)","AC Seater (2+3)","","04h 30m","",2.8,"333.00",41
9431,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Snemita Parisheba","A/C Push Back (2+3)","","04h 30m","",2.1,"333.00",19
9432,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Parameswar Travels","A/C Seater Push Back (2+3)","","05h 55m","",2.2,"285.00",0
9433,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Subhadip Travels","A/C Executive (2+3)","","05h 00m","",4.2,"288.00",60
9434,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Subhadip Travels(Radha Gobinda)","A/C Seater (2+3)","","05h 35m","",4.2,"288.00",62
9435,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","City Express (Maa Chandi)","AC Seater (2+3)","","04h 25m","",3.6,"270.00",21
9436,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","City Express (Ruposhi)","AC Seater (2+3)","","04h 55m","",3.6,"270.00",31
9437,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Snemita Paribahan (Ruposhi)","AC Seater (2+3)","","04h 55m","",3.5,"270.00",30
9438,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Snemita Paribahan (Shinjini)","AC Seater (2+2)","","04h 50m","",3.5,"320.00",0
9439,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Samanta Travels","A/C Seater (2+3)","","04h 40m","",2.2,"300.00",61
9440,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Arunita Paribahan","AC Seater (2+2)","","05h 00m","",4.1,"320.00",0
9441,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Sagufta Travels (Samanta)","A/C Seater (2+3)","","04h 50m","",2.6,"291.00",20
9442,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Haimanti Bus Service","AC Seater (2+3)","","05h 40m","",1.8,"230.00",0
9443,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Bengal Surface Transport","A/C Seater Push Back (2+3)","","04h 46m","",2.8,"303.00",41
9444,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Sagufta Travels(Lokenath)","A/C Seater Push Back (2+3)","","05h 00m","",2.3,"299.00",0
9445,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Ankita Paribahan (Maity Motor)","A/C Seater Push Back (2+3)","","04h 40m","",3.1,"360.00",0
9446,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Bengal Surface Transport","A/C Seater Push Back (2+3)","","05h 01m","",2,"319.00",0
9447,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Sagufta Travels (Kojagor)","A/C Seater Push Back (2+3)","","04h 50m","",3.5,"299.00",26
9448,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Purusottam Travels","A/C Seater (2+3)","","05h 15m","",5,"320.00",46
9449,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Basu Travels","A/C Seater Push Back (2+3)","","05h 00m","",3.5,"399.00",0
9450,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Ankita Paribahan","A/C Push Back (2+3)","","04h 45m","",3.1,"378.00",21
9451,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Basu Travels","A/C Seater Push Back (2+3)","","04h 28m","",2,"312.00",20
9452,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Sagufta Travels (Santosh)","A/C Seater / Sleeper (2+2)","","04h 10m","",3.6,"333.00",0
9453,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","SANTOSH BUS SERVICE","AC Seater (2+3)","","04h 35m","",3.3,"299.00",46
9454,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Ankita Paribahan( Haimanti)","A/C Seater Push Back (2+3)","","04h 15m","",3,"333.00",0
9455,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Basu Travels","A/C Seater Push Back (2+3)","","04h 45m","",1.4,"319.00",30
9456,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Sagufta Travels (Sagar Kanya)","A/C Seater Push Back (2+3)","","04h 35m","",2.5,"299.00",0
9457,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Ankita Paribahan(Atithi)","A/C Seater Push Back (2+3)","","06h 40m","",3.1,"378.00",0
